id,Mã xã,Tên xã,Mã huyện
6940,26956,Phường 22,765
6941,26959,Phường 19,765
6942,26962,Phường 28,765
6943,27010,Phường Tân Sơn Nhì,767
6944,27013,Phường Tây Thạnh,767
6945,27016,Phường Sơn Kỳ,767
6946,27019,Phường Tân Quý,767
6947,27025,Phường Phú Thọ Hòa,767
6948,27031,Phường Phú Trung,767
6949,27034,Phường Hòa Thạnh,767
6950,27037,Phường Hiệp Tân,767
6951,27040,Phường Tân Thới Hòa,767
6952,27088,Phường Thảo Điền,769
6953,27097,Phường Bình Trưng Đông,769
6954,27100,Phường Bình Trưng Tây,769
6955,27103,Phường Bình Khánh,769
6956,27106,Phường An Khánh,769
6957,27109,Phường Cát Lái,769
6958,27112,Phường Thạnh Mỹ Lợi,769
6959,27115,Phường An Lợi Đông,769
6960,27118,Phường Thủ Thiêm,769
6961,27277,Phường 18,773
6962,27436,Phường Bình Hưng Hòa,777
6963,27439,Phường Bình Hưng Hòa A,777
6964,27442,Phường Bình Hưng Hòa B,777
6965,27445,Phường Bình Trị Đông,777
6966,27448,Phường Bình Trị Đông A,777
6967,27451,Phường Bình Trị Đông B,777
6968,27454,Phường Tân Tạo,777
6969,27457,Phường Tân Tạo A,777
6970,27460,Phường  An Lạc,777
6971,27463,Phường An Lạc A,777
6972,27466,Phường Tân Thuận Đông,778
6973,27469,Phường Tân Thuận Tây,778
6974,27472,Phường Tân Kiểng,778
6975,27481,Phường Tân Quy,778
6976,27496,Thị trấn Củ Chi,783
6977,27499,Xã Phú Mỹ Hưng,783
6978,27505,Xã Trung Lập Thượng,783
6979,27508,Xã An Nhơn Tây,783
6980,27511,Xã Nhuận Đức,783
6981,27514,Xã Phạm Văn Cội,783
6982,27517,Xã Phú Hòa Đông,783
6983,27520,Xã Trung Lập Hạ,783
6984,27532,Xã Tân An Hội,783
6985,27535,Xã Phước Vĩnh An,783
6986,27538,Xã Thái Mỹ,783
6987,27541,Xã Tân Thạnh Tây,783
6988,27547,Xã Tân Thạnh Đông,783
6989,27553,Xã Tân Phú Trung,783
6990,27556,Xã Tân Thông Hội,783
6991,27559,Thị trấn Hóc Môn,784
6992,27565,Xã Nhị Bình,784
6993,27568,Xã Đông Thạnh,784
6994,27571,Xã Tân Thới Nhì,784
6995,27574,Xã Thới Tam Thôn,784
6996,27577,Xã Xuân Thới Sơn,784
6997,27583,Xã Xuân Thới Đông,784
6998,27586,Xã Trung Chánh,784
6999,27589,Xã Xuân Thới Thượng,784
7000,27592,Xã Bà Điểm,784
7001,27595,Thị trấn Tân Túc,785
7002,27598,Xã Phạm Văn Hai,785
7003,27601,Xã Vĩnh Lộc A,785
7004,27604,Xã Vĩnh Lộc B,785
7005,27610,Xã Lê Minh Xuân,785
7006,27613,Xã Tân Nhựt,785
7007,27616,Xã Tân Kiên,785
7008,27619,Xã Bình Hưng,785
7009,27625,Xã An Phú Tây,785
7010,27631,Xã Đa Phước,785
7011,27634,Xã Tân Quý Tây,785
7012,27640,Xã Quy Đức,785
7013,27643,Thị trấn Nhà Bè,786
7014,27646,Xã Phước Kiển,786
7015,27652,Xã Nhơn Đức,786
7016,27658,Xã Long Thới,786
7017,27661,Xã Hiệp Phước,786
7018,27664,Thị trấn Cần Thạnh,787
7019,27667,Xã Bình Khánh,787
7020,27670,Xã Tam Thôn Hiệp,787
7021,27673,Xã An Thới Đông,787
7022,27676,Xã Thạnh An,787
7023,27682,Xã Lý Nhơn,787
7024,27692,Phường Tân Khánh,794
7025,27703,Xã Hướng Thọ Phú,794
7026,27706,Xã Nhơn Thạnh Trung,794
7027,27709,Xã Lợi Bình Nhơn,794
7028,27712,Xã Bình Tâm,794
7029,27715,Phường Khánh Hậu,794
7030,27718,Xã An Vĩnh Ngãi,794
7031,27790,Xã Thạnh Trị,795
7032,27805,Xã Tuyên Thạnh,795
7033,27817,Xã Thạnh Hưng,795
7034,27721,Thị trấn Tân Hưng,796
7035,27724,Xã Hưng Hà,796
7036,27727,Xã Hưng Điền B,796
7037,27730,Xã Hưng Điền,796
7038,27736,Xã Hưng Thạnh,796
7039,27742,Xã Vĩnh Châu B,796
7040,27748,Xã Vĩnh Đại,796
7041,27751,Xã Vĩnh Châu A,796
7042,27754,Xã Vĩnh Bửu,796
7043,27757,Thị trấn Vĩnh Hưng,797
7044,27760,Xã Hưng Điền A,797
7045,27763,Xã Khánh Hưng,797
7046,27766,Xã Thái Trị,797
7047,27769,Xã Vĩnh Trị,797
7048,27772,Xã Thái Bình Trung,797
7049,27775,Xã Vĩnh Bình,797
7050,27781,Xã Tuyên Bình,797
7051,27784,Xã Tuyên Bình Tây,797
7052,27796,Xã Bình Hòa Tây,798
7053,27808,Xã Bình Hòa Trung,798
7054,27811,Xã Bình Hòa Đông,798
7055,27814,Thị trấn Bình Phong Thạnh,798
7056,27826,Thị trấn Tân Thạnh,799
7057,27829,Xã Bắc Hòa,799
7058,27832,Xã Hậu Thạnh Tây,799
7059,27835,Xã Nhơn Hòa Lập,799
7060,27841,Xã Hậu Thạnh Đông,799
7061,27844,Xã Nhơn Hòa,799
7062,27847,Xã Kiến Bình,799
7063,27859,Xã Nhơn Ninh,799
7064,27865,Thị trấn Thạnh Hóa,800
7065,27871,Xã Thuận Bình,800
7066,27874,Xã Thạnh Phước,800
7067,27880,Xã Thuận Nghĩa Hòa,800
7068,27883,Xã Thủy Đông,800
7069,27886,Xã Thủy Tây,800
7070,27889,Xã Tân Tây,800
7071,27898,Thị trấn Đông Thành,801
7072,27901,Xã Mỹ Quý Đông,801
7073,27904,Xã Mỹ Thạnh Bắc,801
7074,27907,Xã Mỹ Quý Tây,801
7075,27910,Xã Mỹ Thạnh Tây,801
7076,27913,Xã Mỹ Thạnh Đông,801
7077,27919,Xã Bình Hòa Bắc,801
7078,27922,Xã Bình Hòa Hưng,801
7079,27925,Xã Bình Hòa Nam,801
7080,27928,Xã Mỹ Bình,801
7081,27931,Thị trấn Hậu Nghĩa,802
7082,27934,Thị trấn Hiệp Hòa,802
7083,27937,Thị trấn Đức Hòa,802
7084,27940,Xã Lộc Giang,802
7085,27955,Xã Đức Lập Thượng,802
7086,27958,Xã Đức Lập Hạ,802
7087,27964,Xã Mỹ Hạnh Bắc,802
7088,27967,Xã Đức Hòa Thượng,802
7089,27970,Xã Hòa Khánh Tây,802
7090,27973,Xã Hòa Khánh Đông,802
7091,27976,Xã Mỹ Hạnh Nam,802
7092,27979,Xã Hòa Khánh Nam,802
7093,27982,Xã Đức Hòa Đông,802
7094,27985,Xã Đức Hòa Hạ,802
7095,27988,Xã Hựu Thạnh,802
7096,27991,Thị trấn Bến Lức,803
7097,27994,Xã Thạnh Lợi,803
7098,27997,Xã Lương Bình,803
7099,28000,Xã Thạnh Hòa,803
7100,28003,Xã Lương Hòa,803
7101,28009,Xã Tân Bửu,803
7102,28015,Xã Bình Đức,803
7103,28030,Xã Phước Lợi,803
7104,28033,Xã Nhựt Chánh,803
7105,28036,Thị trấn Thủ Thừa,804
7106,28039,Xã Long Thạnh,804
7107,28048,Xã Mỹ Lạc,804
7108,28057,Xã Nhị Thành,804
7109,28066,Xã Mỹ Phú,804
7110,28075,Thị trấn Tân Trụ,805
7111,28084,Xã Quê Mỹ Thạnh,805
7112,28087,Xã Lạc Tấn,805
7113,28090,Xã Bình Trinh Đông,805
7114,28093,Xã Tân Phước Tây,805
7115,28099,Xã Bình Tịnh,805
7116,28105,Xã Nhựt Ninh,805
7117,28108,Thị trấn Cần Đước,806
7118,28111,Xã Long Trạch,806
7119,28114,Xã Long Khê,806
7120,28117,Xã Long Định,806
7121,28120,Xã Phước Vân,806
7122,28126,Xã Long Cang,806
7123,28135,Xã Mỹ Lệ,806
7124,28138,Xã Tân Lân,806
7125,28141,Xã Phước Tuy,806
7126,28144,Xã Long Hựu Đông,806
7127,28147,Xã Tân Ân,806
7128,28153,Xã Long Hựu Tây,806
7129,28156,Xã Tân Chánh,806
7130,28159,Thị trấn Cần Giuộc,807
7131,28162,Xã Phước Lý,807
7132,28165,Xã Long Thượng,807
7133,28168,Xã Long Hậu,807
7134,28180,Xã Phước Lại,807
7135,28183,Xã Phước Lâm,807
7136,28192,Xã Phước Vĩnh Tây,807
7137,28195,Xã Phước Vĩnh Đông,807
7138,28201,Xã Long Phụng,807
7139,28207,Xã Tân Tập,807
7140,28210,Thị trấn Tầm Vu,808
7141,28213,Xã Bình Quới,808
7142,28219,Xã Phú Ngãi Trị,808
7143,28222,Xã Vĩnh Công,808
7144,28225,Xã Thuận Mỹ,808
7145,28231,Xã Phước Tân Hưng,808
7146,28234,Xã Thanh Phú Long,808
7147,28237,Xã Dương Xuân Hội,808
7148,28240,Xã An Lục Long,808
7149,28243,Xã Long Trì,808
7150,28246,Xã Thanh Vĩnh Đông,808
7151,28282,Xã Đạo Thạnh,815
7152,28291,Xã Tân Mỹ Chánh,815
7153,28591,Xã Thới Sơn,815
7154,28315,Xã Long Chánh,816
7155,28717,Xã Bình Xuân,816
7156,28447,Xã Mỹ Phước Tây,817
7157,28450,Xã Mỹ Hạnh Đông,817
7158,28453,Xã Mỹ Hạnh Trung,817
7159,28474,Phường Nhị Mỹ,817
7160,28477,Xã Nhị Quý,817
7161,28483,Xã Phú Quý,817
7162,28321,Thị trấn Mỹ Phước,818
7163,28324,Xã Tân Hòa Đông,818
7164,28330,Xã Thạnh Mỹ,818
7165,28339,Xã Tân Hòa Thành,818
7166,28345,Xã Tân Lập 1,818
7167,28348,Xã Tân Hòa Tây,818
7168,28354,Xã Tân Lập 2,818
7169,28357,Xã Phước Lập,818
7170,28360,Thị trấn Cái Bè,819
7171,28363,Xã Hậu Mỹ Bắc B,819
7172,28366,Xã Hậu Mỹ Bắc A,819
7173,28372,Xã Hậu Mỹ Trinh,819
7174,28375,Xã Hậu Mỹ Phú,819
7175,28381,Xã Mỹ Lợi B,819
7176,28384,Xã Thiện Trung,819
7177,28387,Xã Mỹ Hội,819
7178,28396,Xã Mỹ Lợi A,819
7179,28402,Xã Thiện Trí,819
7180,28405,Xã Mỹ Đức Đông,819
7181,28408,Xã Mỹ Đức Tây,819
7182,28411,Xã Đông Hòa Hiệp,819
7183,28414,Xã An Thái Đông,819
7184,28426,Xã An Thái Trung,819
7185,28429,Xã An Hữu,819
7186,28438,Xã Thạnh Lộc,820
7187,28441,Xã Mỹ Thành Bắc,820
7188,28456,Xã Mỹ Thành Nam,820
7189,28495,Xã Mỹ Long,820
7190,28498,Xã Long Tiên,820
7191,28501,Xã Hiệp Đức,820
7192,28504,Xã Long Trung,820
7193,28507,Xã Hội Xuân,820
7194,28513,Xã Tam Bình,820
7195,28519,Thị trấn Tân Hiệp,821
7196,28522,Xã Tân Hội Đông,821
7197,28528,Xã Tân Lý Đông,821
7198,28531,Xã Tân Lý Tây,821
7199,28534,Xã Thân Cửu Nghĩa,821
7200,28540,Xã Điềm Hy,821
7201,28546,Xã Dưỡng Điềm,821
7202,28555,Xã Hữu Đạo,821
7203,28564,Xã Bình Trưng,821
7204,28573,Xã Bàn Long,821
7205,28582,Xã Song Thuận,821
7206,28594,Thị trấn Chợ Gạo,822
7207,28600,Xã Hòa Tịnh,822
7208,28603,Xã Mỹ Tịnh An,822
7209,28606,Xã Tân Bình Thạnh,822
7210,28609,Xã Phú Kiết,822
7211,28612,Xã Lương Hòa Lạc,822
7212,28618,Xã Quơn Long,822
7213,28621,Xã Bình Phục Nhứt,822
7214,28624,Xã Đăng Hưng Phước,822
7215,28627,Xã Tân Thuận Bình,822
7216,28630,Xã Song Bình,822
7217,28633,Xã Bình Phan,822
7218,28636,Xã Long Bình Điền,822
7219,28639,Xã An Thạnh Thủy,822
7220,28645,Xã Hòa Định,822
7221,28648,Xã Bình Ninh,822
7222,28651,Thị trấn Vĩnh Bình,823
7223,28660,Xã Đồng Thạnh,823
7224,28666,Xã Bình Nhì,823
7225,28669,Xã Yên Luông,823
7226,28675,Xã Thạnh Nhựt,823
7227,28684,Xã Vĩnh Hựu,823
7228,28702,Thị trấn Tân Hòa,824
7229,28705,Xã Tăng Hòa,824
7230,28714,Xã Gia Thuận,824
7231,28720,Thị trấn Vàm Láng,824
7232,28726,Xã Kiểng Phước,824
7233,28735,Xã Bình Ân,824
7234,28738,Xã Tân Điền,824
7235,28741,Xã Bình Nghị,824
7236,28690,Xã Tân Thới,825
7237,28699,Xã Tân Thạnh,825
7238,28756,Phường Phú Khương,829
7239,28786,Xã Phú Hưng,829
7240,28792,Xã Mỹ Thạnh An,829
7241,28795,Xã Nhơn Thạnh,829
7242,28804,Xã Tân Thạch,831
7243,28807,Xã Quới Sơn,831
7244,28822,Xã Phú Đức,831
7245,28825,Xã Phú An Hòa,831
7246,28834,Xã Thành Triệu,831
7247,28837,Xã Tường Đa,831
7248,28843,Xã Quới Thành,831
7249,28849,Xã An Hóa,831
7250,28852,Xã Tiên Long,831
7251,28858,Xã Hữu Định,831
7252,28861,Xã Tiên Thủy,831
7253,28864,Xã Sơn Hòa,831
7254,28870,Thị trấn Chợ Lách,832
7255,28873,Xã Phú Phụng,832
7256,28882,Xã Hòa Nghĩa,832
7257,28891,Xã Tân Thiềng,832
7258,28900,Xã Hưng Khánh Trung B,832
7259,28903,Thị trấn Mỏ Cày,833
7260,28930,Xã Định Thủy,833
7261,28939,Xã Đa Phước Hội,833
7262,28945,Xã Bình Khánh Đông,833
7263,28960,Xã Thành Thới B,833
7264,28966,Xã An Thới,833
7265,28969,Xã Thành Thới A,833
7266,28975,Xã Ngãi Đăng,833
7267,28981,Xã Hương Mỹ,833
7268,28984,Thị trấn Giồng Trôm,834
7269,28996,Xã Châu Hòa,834
7270,29002,Xã Lương Quới,834
7271,29011,Xã Thuận Điền,834
7272,29020,Xã Phước Long,834
7273,29023,Xã Hưng Phong,834
7274,29029,Xã Tân Hào,834
7275,29038,Xã Tân Lợi Thạnh,834
7276,29041,Xã Thạnh Phú Đông,834
7277,29044,Xã Hưng Nhượng,834
7278,29047,Xã Hưng Lễ,834
7279,29050,Thị trấn Bình Đại,835
7280,29065,Xã Vang Quới Tây,835
7281,29068,Xã Vang Quới Đông,835
7282,29071,Xã Châu Hưng,835
7283,29074,Xã Phú Vang,835
7284,29083,Xã Thới Lai,835
7285,29098,Xã Đại Hòa Lộc,835
7286,29107,Xã Thới Thuận,835
7287,29110,Thị trấn Ba Tri,836
7288,29125,Xã Bảo Thạnh,836
7289,29128,Xã An Phú Trung,836
7290,29134,Xã Mỹ Nhơn,836
7291,29143,Xã An Ngãi Trung,836
7292,29146,Xã Phú Lễ,836
7293,29149,Xã An Bình Tây,836
7294,29158,Xã An Ngãi Tây,836
7295,29176,Xã An Hòa Tây,836
7296,29182,Thị trấn Thạnh Phú,837
7297,29185,Xã Phú Khánh,837
7298,29188,Xã Đại Điền,837
7299,29191,Xã Quới Điền,837
7300,29203,Xã Thới Thạnh,837
7301,29206,Xã Hòa Lợi,837
7302,29215,Xã An Thuận,837
7303,29218,Xã An Qui,837
7304,29221,Xã Thạnh Hải,837
7305,29227,Xã Giao Thạnh,837
7306,29230,Xã Thạnh Phong,837
7307,28901,Xã Hưng Khánh Trung A,838
7308,28909,Xã Thạnh Ngãi,838
7309,28912,Xã Tân Phú Tây,838
7310,28915,Xã Phước Mỹ Trung,838
7311,28918,Xã Tân Thành Bình,838
7312,28927,Xã Tân Thanh Tây,838
7313,28936,Xã Nhuận Phú Tân,838
7314,28948,Xã Khánh Thạnh Tân,838
7315,29266,Thị trấn Càng Long,844
7316,29269,Xã Mỹ Cẩm,844
7317,29272,Xã An Trường A,844
7318,29275,Xã An Trường,844
7319,29278,Xã Huyền Hội,844
7320,29290,Xã Phương Thạnh,844
7321,29293,Xã Đại Phúc,844
7322,29299,Xã Nhị Long Phú,844
7323,29302,Xã Nhị Long,844
7324,29305,Xã Đức Mỹ,844
7325,29308,Thị trấn Cầu Kè,845
7326,29311,Xã Hòa Ân,845
7327,29314,Xã Châu Điền,845
7328,29317,Xã An Phú Tân,845
7329,29323,Xã Ninh Thới,845
7330,29329,Xã Phong Thạnh,845
7331,29332,Xã Tam Ngãi,845
7332,29335,Xã Thông Hòa,845
7333,29341,Thị trấn Tiểu Cần,846
7334,29344,Thị trấn Cầu Quan,846
7335,29350,Xã Hiếu Tử,846
7336,29353,Xã Hiếu Trung,846
7337,29359,Xã Hùng Hòa,846
7338,29362,Xã Tân Hùng,846
7339,29365,Xã Tập Ngãi,846
7340,29368,Xã Ngãi Hùng,846
7341,29386,Xã Lương Hòa A,847
7342,29392,Xã Song Lộc,847
7343,29395,Xã Nguyệt Hóa,847
7344,29404,Xã Phước Hảo,847
7345,29416,Thị trấn Cầu Ngang,848
7346,29419,Thị trấn Mỹ Long,848
7347,29422,Xã Mỹ Long Bắc,848
7348,29425,Xã Mỹ Long Nam,848
7349,29431,Xã Vinh Kim,848
7350,29434,Xã Kim Hòa,848
7351,29446,Xã Nhị Trường,848
7352,29452,Xã Hiệp Mỹ Đông,848
7353,29455,Xã Hiệp Mỹ Tây,848
7354,29458,Xã Thạnh Hòa Sơn,848
7355,29461,Thị trấn Trà Cú,849
7356,29462,Thị trấn Định An,849
7357,29467,Xã Tập Sơn,849
7358,29473,Xã An Quảng Hữu,849
7359,29476,Xã Lưu Nghiệp Anh,849
7360,29479,Xã Ngãi Xuyên,849
7361,29488,Xã Hàm Giang,849
7362,29489,Xã Hàm Tân,849
7363,29503,Xã Ngọc Biên,849
7364,29497,Xã Đôn Xuân,850
7365,29500,Xã Đôn Châu,850
7366,29530,Xã Ngũ Lạc,850
7367,29515,Xã Long Toàn,851
7368,29518,Xã Long Hữu,851
7369,29524,Xã Dân Thành,851
7370,29527,Xã Trường Long Hòa,851
7371,29563,Phường Tân Ngãi,855
7372,29569,Phường Tân Hội,855
7373,29575,Thị trấn Long Hồ,857
7374,29581,Xã Bình Hòa Phước,857
7375,29593,Xã Tân Hạnh,857
7376,29611,Xã Phú Quới,857
7377,29614,Xã Thạnh Quới,857
7378,29620,Thị trấn Cái Nhum,858
7379,29626,Xã Mỹ Phước,858
7380,29632,Xã Nhơn Phú,858
7381,29647,Xã Chánh An,858
7382,29656,Xã Tân Long Hội,858
7383,29659,Thị trấn Vũng Liêm,859
7384,29662,Xã Tân Quới Trung,859
7385,29665,Xã Quới Thiện,859
7386,29668,Xã Quới An,859
7387,29674,Xã Tân An Luông,859
7388,29680,Xã Trung Thành Tây,859
7389,29683,Xã Trung Hiệp,859
7390,29686,Xã Hiếu Phụng,859
7391,29689,Xã Trung Thành Đông,859
7392,29695,Xã Trung Hiếu,859
7393,29698,Xã Trung Ngãi,859
7394,29701,Xã Hiếu Thuận,859
7395,29710,Xã Hiếu Nhơn,859
7396,29713,Xã Hiếu Thành,859
7397,29716,Xã Hiếu Nghĩa,859
7398,29719,Thị trấn Tam Bình,860
7399,29728,Xã Hậu Lộc,860
7400,29740,Xã Song Phú,860
7401,29752,Xã Long Phú,860
7402,29755,Xã Mỹ Thạnh Trung,860
7403,29758,Xã Tường Lộc,860
7404,29761,Xã Loan Mỹ,860
7405,29764,Xã Ngãi Tứ,860
7406,29770,Phường Cái Vồn,861
7407,29771,Phường Thành Phước,861
7408,29812,Xã Đông Bình,861
7409,29813,Phường Đông Thuận,861
7410,29821,Thị trấn Trà Ôn,862
7411,29827,Xã Nhơn Bình,862
7412,29833,Xã Thới Hòa,862
7413,29836,Xã Trà Côn,862
7414,29842,Xã Hựu Thành,862
7415,29845,Xã Vĩnh Xuân,862
7416,29848,Xã Thuận Thới,862
7417,29854,Xã Thiện Mỹ,862
7418,29857,Xã Lục Sỹ Thành,862
7419,29860,Xã Tích Thiện,862
7420,29779,Xã Thành Trung,863
7421,29782,Xã Tân An Thạnh,863
7422,29785,Xã Tân Lược,863
7423,29788,Xã Nguyễn Văn Thảnh,863
7424,29803,Thị trấn Tân Quới,863
7425,29881,Xã Mỹ Ngãi,866
7426,29887,Xã Mỹ Trà,866
7427,29888,Phường Mỹ Phú,866
7428,29890,Xã Tân Thuận Tây,866
7429,29896,Xã Tân Thuận Đông,866
7430,29899,Xã Tịnh Thới,866
7431,29914,Xã Tân Khánh Đông,867
7432,29917,Phường Tân Quy Đông,867
7433,29920,Xã Tân Quy Tây,867
7434,29923,Xã Tân Phú Đông,867
7435,29986,Xã An Bình B,868
7436,29989,Xã An Bình A,868
7437,29926,Thị trấn Sa Rài,869
7438,29929,Xã Tân Hộ Cơ,869
7439,29932,Xã Thông Bình,869
7440,29938,Xã Tân Thành A,869
7441,29941,Xã Tân Thành B,869
7442,29947,Xã Tân Công Chí,869
7443,29956,Xã Thường Phước 1,870
7444,29962,Xã Thường Thới Hậu A,870
7445,29968,Xã Thường Thới Hậu B,870
7446,29971,Thị trấn Thường Thới Tiền,870
7447,29974,Xã Thường Phước 2,870
7448,29977,Xã Thường Lạc,870
7449,29980,Xã Long Khánh A,870
7450,29983,Xã Long Khánh B,870
7451,29995,Xã Phú Thuận B,870
7452,29998,Xã Phú Thuận A,870
7453,30001,Thị trấn Tràm Chim,871
7454,30007,Xã Tân Công Sính,871
7455,30010,Xã Phú Hiệp,871
7456,30016,Xã Phú Thành B,871
7457,30028,Xã Phú Ninh,871
7458,30034,Xã Phú Thành A,871
7459,30037,Thị trấn Mỹ An,872
7460,30049,Xã Tân Kiều,872
7461,30055,Xã Mỹ Quý,872
7462,30058,Xã Mỹ Đông,872
7463,30061,Xã Đốc Binh Kiều,872
7464,30070,Xã Láng Biển,872
7465,30076,Thị trấn Mỹ Thọ,873
7466,30079,Xã Gáo Giồng,873
7467,30082,Xã Phương Thịnh,873
7468,30085,Xã Ba Sao,873
7469,30094,Xã Phương Trà,873
7470,30097,Xã Nhị Mỹ,873
7471,30103,Xã Tân Hội Trung,873
7472,30118,Xã Bình Hàng Trung,873
7473,30121,Xã Mỹ Xương,873
7474,30124,Xã Bình Hàng Tây,873
7475,30133,Xã Tân Quới,874
7476,30139,Xã An Phong,874
7477,30148,Xã Bình Tấn,874
7478,30151,Xã Tân Huề,874
7479,30169,Thị trấn Lấp Vò,875
7480,30172,Xã Mỹ An Hưng A,875
7481,30178,Xã Mỹ An Hưng B,875
7482,30181,Xã Tân  Khánh Trung,875
7483,30184,Xã Long Hưng A,875
7484,30190,Xã Long Hưng B,875
7485,30199,Xã Định Yên,875
7486,30202,Xã Hội An Đông,875
7487,30205,Xã Bình Thạnh Trung,875
7488,30208,Thị trấn Lai Vung,876
7489,30229,Xã Long Thắng,876
7490,30232,Xã Vĩnh Thới,876
7491,30244,Thị trấn Cái Tàu Hạ,877
7492,30253,Xã Tân Nhuận Đông,877
7493,30265,Xã An Phú Thuận,877
7494,30268,Xã Phú Hựu,877
7495,30283,Phường Mỹ Long,883
7496,30285,Phường Đông Xuyên,883
7497,30286,Phường Mỹ Xuyên,883
7498,30289,Phường Bình Đức,883
7499,30298,Phường Mỹ Quý,883
7500,30301,Phường Mỹ Thới,883
7501,30304,Phường Mỹ Thạnh,883
7502,30307,Phường Mỹ Hòa,883
7503,30310,Xã Mỹ Khánh,883
7504,30313,Xã Mỹ Hòa Hưng,883
7505,30316,Phường Châu Phú B,884
7506,30319,Phường Châu Phú A,884
7507,30322,Phường Vĩnh Mỹ,884
7508,30325,Phường Núi Sam,884
7509,30328,Phường Vĩnh Ngươn,884
7510,30331,Xã Vĩnh Tế,884
7511,30334,Xã Vĩnh Châu,884
7512,30337,Thị trấn An Phú,886
7513,30341,Thị Trấn Long Bình,886
7514,30346,Xã Quốc Thái,886
7515,30361,Xã Vĩnh Lộc,886
7516,30364,Xã Vĩnh Hậu,886
7517,30367,Xã Vĩnh Trường,886
7518,30370,Xã Vĩnh Hội Đông,886
7519,30376,Phường Long Thạnh,887
7520,30377,Phường Long Hưng,887
7521,30378,Phường Long Châu,887
7522,30382,Xã Vĩnh Xương,887
7523,30394,Phường Long Phú,887
7524,30400,Xã Phú Vĩnh,887
7525,30403,Xã Lê Chánh,887
7526,30406,Thị trấn Phú Mỹ,888
7527,30409,Thị trấn Chợ Vàm,888
7528,30442,Xã Hiệp Xương,888
7529,30454,Xã Bình Thạnh Đông,888
7530,30463,Thị trấn Cái Dầu,889
7531,30475,Xã Ô Long Vỹ,889
7532,30478,Xã Vĩnh Thạnh Trung,889
7533,30481,Xã Thạnh Mỹ Tây,889
7534,30490,Xã Bình Thủy,889
7535,30493,Xã Đào Hữu Cảnh,889
7536,30502,Thị trấn Nhà Bàng,890
7537,30508,Xã Núi Voi,890
7538,30511,Xã Nhơn Hưng,890
7539,30520,Thị trấn Tịnh Biên,890
7540,30523,Xã Văn Giáo,890
7541,30538,Xã An Hảo,890
7542,30544,Thị trấn Tri Tôn,891
7543,30547,Thị trấn Ba Chúc,891
7544,30550,Xã Lạc Quới,891
7545,30553,Xã Lê Trì,891
7546,30556,Xã Vĩnh Gia,891
7547,30559,Xã Vĩnh Phước,891
7548,30562,Xã Châu Lăng,891
7549,30565,Xã Lương Phi,891
7550,30568,Xã Lương An Trà,891
7551,30571,Xã Tà Đảnh,891
7552,30574,Xã Núi Tô,891
7553,30577,Xã An Tức,891
7554,30580,Xã Cô Tô,891
7555,30583,Xã Tân Tuyến,891
7556,30586,Xã Ô Lâm,891
7557,30595,Xã Cần Đăng,892
7558,30598,Xã Vĩnh Hanh,892
7559,30613,Xã Hòa Bình Thạnh,892
7560,30619,Xã Vĩnh Nhuận,892
